File,Red,Green,Blue
../data/ColorCast/TrainingImages/img1776.jpg,-23,29,16
../data/ColorCast/TrainingImages/img1777.jpg,9,5,-20
../data/ColorCast/TrainingImages/img1778.jpg,-1,-25,-42
../data/ColorCast/TrainingImages/img1779.jpg,7,45,-2
../data/ColorCast/TrainingImages/img1780.jpg,19,9,-2
../data/ColorCast/TrainingImages/img1781.jpg,18,-17,17
../data/ColorCast/TrainingImages/img1782.jpg,-14,18,10
../data/ColorCast/TrainingImages/img1783.jpg,-4,22,19
../data/ColorCast/TrainingImages/img1784.jpg,-11,-9,-37
../data/ColorCast/TrainingImages/img1785.jpg,-14,-27,51
../data/ColorCast/TrainingImages/img1786.jpg,14,3,7
../data/ColorCast/TrainingImages/img1787.jpg,-31,-12,58
../data/ColorCast/TrainingImages/img1788.jpg,-114,11,25
../data/ColorCast/TrainingImages/img1789.jpg,-36,2,15
../data/ColorCast/TrainingImages/img1790.jpg,-21,-2,42
../data/ColorCast/TrainingImages/img1791.jpg,-10,-1,6
../data/ColorCast/TrainingImages/img1792.jpg,-33,-2,3
../data/ColorCast/TrainingImages/img1793.jpg,-23,3,-11
../data/ColorCast/TrainingImages/img1794.jpg,11,-22,-39
../data/ColorCast/TrainingImages/img1795.jpg,-1,-6,-2
../data/ColorCast/TrainingImages/img1796.jpg,-39,43,-31
../data/ColorCast/TrainingImages/img1797.jpg,-24,-1,19
../data/ColorCast/TrainingImages/img1798.jpg,-33,6,-10
../data/ColorCast/TrainingImages/img1799.jpg,10,8,9
../data/ColorCast/TrainingImages/img1800.jpg,-38,-27,4
../data/ColorCast/TrainingImages/img1801.jpg,-10,23,-15
../data/ColorCast/TrainingImages/img1802.jpg,-11,-16,10
../data/ColorCast/TrainingImages/img1803.jpg,-5,-31,8
../data/ColorCast/TrainingImages/img1804.jpg,19,10,-5
../data/ColorCast/TrainingImages/img1805.jpg,-36,-31,-2
../data/ColorCast/TrainingImages/img1806.jpg,12,5,9
../data/ColorCast/TrainingImages/img1807.jpg,3,38,-21
../data/ColorCast/TrainingImages/img1808.jpg,-12,-37,-4
../data/ColorCast/TrainingImages/img1809.jpg,5,-4,-12
../data/ColorCast/TrainingImages/img1810.jpg,-41,26,0
../data/ColorCast/TrainingImages/img1811.jpg,21,8,9
../data/ColorCast/TrainingImages/img1812.jpg,38,26,2
../data/ColorCast/TrainingImages/img1813.jpg,-12,-20,34
../data/ColorCast/TrainingImages/img1814.jpg,43,31,-30
../data/ColorCast/TrainingImages/img1815.jpg,20,12,-2
../data/ColorCast/TrainingImages/img1816.jpg,-38,9,14
../data/ColorCast/TrainingImages/img1817.jpg,19,12,15
../data/ColorCast/TrainingImages/img1818.jpg,-15,23,-17
../data/ColorCast/TrainingImages/img1819.jpg,35,-19,27
../data/ColorCast/TrainingImages/img1820.jpg,21,22,24
../data/ColorCast/TrainingImages/img1821.jpg,6,-28,-25
../data/ColorCast/TrainingImages/img1822.jpg,-39,9,3
../data/ColorCast/TrainingImages/img1823.jpg,-1,10,-23
../data/ColorCast/TrainingImages/img1824.jpg,-4,-22,-39
../data/ColorCast/TrainingImages/img1825.jpg,-6,0,-30
../data/ColorCast/TrainingImages/img1826.jpg,-7,-23,-4
../data/ColorCast/TrainingImages/img1827.jpg,41,-8,-22
../data/ColorCast/TrainingImages/img1828.jpg,8,-20,13
../data/ColorCast/TrainingImages/img1829.jpg,5,-1,13
../data/ColorCast/TrainingImages/img1830.jpg,44,12,9
../data/ColorCast/TrainingImages/img1831.jpg,9,7,-6
../data/ColorCast/TrainingImages/img1832.jpg,-5,4,-3
../data/ColorCast/TrainingImages/img1833.jpg,6,-14,18
../data/ColorCast/TrainingImages/img1834.jpg,-18,4,43
../data/ColorCast/TrainingImages/img1835.jpg,19,-14,45
../data/ColorCast/TrainingImages/img1836.jpg,-6,-10,-15
../data/ColorCast/TrainingImages/img1837.jpg,5,-30,29
../data/ColorCast/TrainingImages/img1838.jpg,-13,-17,-19
../data/ColorCast/TrainingImages/img1839.jpg,1,21,5
../data/ColorCast/TrainingImages/img1840.jpg,1,-6,-24
../data/ColorCast/TrainingImages/img1841.jpg,-32,4,-6
../data/ColorCast/TrainingImages/img1842.jpg,-14,-19,21
../data/ColorCast/TrainingImages/img1843.jpg,20,-21,22
../data/ColorCast/TrainingImages/img1844.jpg,-24,17,-18
../data/ColorCast/TrainingImages/img1845.jpg,27,-18,1
../data/ColorCast/TrainingImages/img1846.jpg,13,-40,13
../data/ColorCast/TrainingImages/img1847.jpg,34,13,-9
../data/ColorCast/TrainingImages/img1848.jpg,-12,-36,8
../data/ColorCast/TrainingImages/img1849.jpg,26,29,-16
../data/ColorCast/TrainingImages/img1850.jpg,22,3,-18
../data/ColorCast/TrainingImages/img1851.jpg,21,-33,-17
../data/ColorCast/TrainingImages/img1852.jpg,12,34,-3
../data/ColorCast/TrainingImages/img1853.jpg,-36,-4,4
../data/ColorCast/TrainingImages/img1854.jpg,4,20,46
../data/ColorCast/TrainingImages/img1855.jpg,56,-3,-10
../data/ColorCast/TrainingImages/img1856.jpg,-21,-6,9
../data/ColorCast/TrainingImages/img1857.jpg,-9,11,-26
../data/ColorCast/TrainingImages/img1858.jpg,11,12,37
../data/ColorCast/TrainingImages/img1859.jpg,40,-1,-24
../data/ColorCast/TrainingImages/img1860.jpg,-11,23,-2
../data/ColorCast/TrainingImages/img1861.jpg,17,11,15
../data/ColorCast/TrainingImages/img1862.jpg,-70,17,9
../data/ColorCast/TrainingImages/img1863.jpg,-14,-37,-11
../data/ColorCast/TrainingImages/img1864.jpg,3,32,38
../data/ColorCast/TrainingImages/img1865.jpg,56,-6,-6
../data/ColorCast/TrainingImages/img1866.jpg,-5,-23,-35
../data/ColorCast/TrainingImages/img1867.jpg,19,4,19
../data/ColorCast/TrainingImages/img1868.jpg,20,-24,44
../data/ColorCast/TrainingImages/img1869.jpg,9,-27,-2
../data/ColorCast/TrainingImages/img1870.jpg,-10,26,-1
../data/ColorCast/TrainingImages/img1871.jpg,30,-16,34
../data/ColorCast/TrainingImages/img1872.jpg,21,20,-10
../data/ColorCast/TrainingImages/img1873.jpg,-22,48,-62
../data/ColorCast/TrainingImages/img1874.jpg,-28,-48,21
../data/ColorCast/TrainingImages/img1875.jpg,40,24,50
../data/ColorCast/TrainingImages/img1876.jpg,38,11,13
../data/ColorCast/TrainingImages/img1877.jpg,-13,-1,1
../data/ColorCast/TrainingImages/img1878.jpg,25,-35,6
../data/ColorCast/TrainingImages/img1879.jpg,-42,8,3
../data/ColorCast/TrainingImages/img1880.jpg,-61,-30,-29
../data/ColorCast/TrainingImages/img1881.jpg,-9,-43,-8
../data/ColorCast/TrainingImages/img1882.jpg,-50,30,29
../data/ColorCast/TrainingImages/img1883.jpg,7,-21,21
../data/ColorCast/TrainingImages/img1884.jpg,-21,47,-23
../data/ColorCast/TrainingImages/img1885.jpg,16,24,3
../data/ColorCast/TrainingImages/img1886.jpg,-45,20,21
../data/ColorCast/TrainingImages/img1887.jpg,34,-24,-14
../data/ColorCast/TrainingImages/img1888.jpg,6,-24,23
../data/ColorCast/TrainingImages/img1889.jpg,-15,-8,-18
../data/ColorCast/TrainingImages/img1890.jpg,-14,-10,8
../data/ColorCast/TrainingImages/img1891.jpg,12,12,5
../data/ColorCast/TrainingImages/img1892.jpg,2,-24,-33
../data/ColorCast/TrainingImages/img1893.jpg,23,-7,-19
../data/ColorCast/TrainingImages/img1894.jpg,38,-60,48
../data/ColorCast/TrainingImages/img1895.jpg,-50,1,-35
../data/ColorCast/TrainingImages/img1896.jpg,-26,6,-1
../data/ColorCast/TrainingImages/img1897.jpg,-11,2,6
../data/ColorCast/TrainingImages/img1898.jpg,10,-34,4
../data/ColorCast/TrainingImages/img1899.jpg,-12,2,-4
../data/ColorCast/TrainingImages/img1900.jpg,0,3,-18
../data/ColorCast/TrainingImages/img1901.jpg,-2,33,39
../data/ColorCast/TrainingImages/img1902.jpg,-47,10,7
../data/ColorCast/TrainingImages/img1903.jpg,18,-41,2
../data/ColorCast/TrainingImages/img1904.jpg,42,24,39
../data/ColorCast/TrainingImages/img1905.jpg,18,26,24
../data/ColorCast/TrainingImages/img1906.jpg,-6,-5,-22
../data/ColorCast/TrainingImages/img1907.jpg,24,3,60
../data/ColorCast/TrainingImages/img1908.jpg,-47,13,-15
../data/ColorCast/TrainingImages/img1909.jpg,38,-1,2
../data/ColorCast/TrainingImages/img1910.jpg,7,32,19
../data/ColorCast/TrainingImages/img1911.jpg,26,9,9
../data/ColorCast/TrainingImages/img1912.jpg,-9,-7,10
../data/ColorCast/TrainingImages/img1913.jpg,-31,-1,-25
../data/ColorCast/TrainingImages/img1914.jpg,-48,-18,-13
../data/ColorCast/TrainingImages/img1915.jpg,-1,-7,16
../data/ColorCast/TrainingImages/img1916.jpg,-8,9,-20
../data/ColorCast/TrainingImages/img1917.jpg,19,2,32
../data/ColorCast/TrainingImages/img1918.jpg,-22,60,-13
../data/ColorCast/TrainingImages/img1919.jpg,8,-54,-42
../data/ColorCast/TrainingImages/img1920.jpg,23,36,-29
../data/ColorCast/TrainingImages/img1921.jpg,1,31,12
../data/ColorCast/TrainingImages/img1922.jpg,11,10,21
../data/ColorCast/TrainingImages/img1923.jpg,12,-40,34
../data/ColorCast/TrainingImages/img1924.jpg,14,-5,14
../data/ColorCast/TrainingImages/img1925.jpg,-39,-40,3
../data/ColorCast/TrainingImages/img1926.jpg,-14,-3,-19
../data/ColorCast/TrainingImages/img1927.jpg,28,-5,4
../data/ColorCast/TrainingImages/img1928.jpg,-14,-37,9
../data/ColorCast/TrainingImages/img1929.jpg,3,9,27
../data/ColorCast/TrainingImages/img1930.jpg,-15,50,-10
../data/ColorCast/TrainingImages/img1931.jpg,-20,1,0
../data/ColorCast/TrainingImages/img1932.jpg,-2,-43,11
../data/ColorCast/TrainingImages/img1933.jpg,-8,-15,-28
../data/ColorCast/TrainingImages/img1934.jpg,38,28,-33
../data/ColorCast/TrainingImages/img1935.jpg,-36,-30,-28
../data/ColorCast/TrainingImages/img1936.jpg,26,-9,-3
../data/ColorCast/TrainingImages/img1937.jpg,-4,15,4
../data/ColorCast/TrainingImages/img1938.jpg,24,9,-3
../data/ColorCast/TrainingImages/img1939.jpg,-21,-21,63
../data/ColorCast/TrainingImages/img1940.jpg,-12,-13,29
../data/ColorCast/TrainingImages/img1941.jpg,46,-11,42
../data/ColorCast/TrainingImages/img1942.jpg,32,-9,-11
../data/ColorCast/TrainingImages/img1943.jpg,33,-27,-22
../data/ColorCast/TrainingImages/img1944.jpg,-9,-28,35
../data/ColorCast/TrainingImages/img1945.jpg,-23,24,-24
../data/ColorCast/TrainingImages/img1946.jpg,-10,15,24
../data/ColorCast/TrainingImages/img1947.jpg,28,-13,-28
../data/ColorCast/TrainingImages/img1948.jpg,14,-10,42
../data/ColorCast/TrainingImages/img1949.jpg,-63,-11,-21
../data/ColorCast/TrainingImages/img1950.jpg,6,-27,3
../data/ColorCast/TrainingImages/img1951.jpg,16,-36,-32
../data/ColorCast/TrainingImages/img1952.jpg,-15,-24,21
../data/ColorCast/TrainingImages/img1953.jpg,-5,2,-59
../data/ColorCast/TrainingImages/img1954.jpg,31,-33,36
../data/ColorCast/TrainingImages/img1955.jpg,40,-32,-22
../data/ColorCast/TrainingImages/img1956.jpg,3,-14,14
../data/ColorCast/TrainingImages/img1957.jpg,18,-24,-4
../data/ColorCast/TrainingImages/img1958.jpg,22,-33,-27
../data/ColorCast/TrainingImages/img1959.jpg,3,-32,43
../data/ColorCast/TrainingImages/img1960.jpg,50,15,24
../data/ColorCast/TrainingImages/img1961.jpg,11,38,55
../data/ColorCast/TrainingImages/img1962.jpg,17,-1,11
../data/ColorCast/TrainingImages/img1963.jpg,-20,-8,-1
../data/ColorCast/TrainingImages/img1964.jpg,-29,22,76
../data/ColorCast/TrainingImages/img1965.jpg,-26,18,-10
../data/ColorCast/TrainingImages/img1966.jpg,-3,-14,-25
../data/ColorCast/TrainingImages/img1967.jpg,-11,-12,-26
../data/ColorCast/TrainingImages/img1968.jpg,18,-42,11
../data/ColorCast/TrainingImages/img1969.jpg,-3,2,21
../data/ColorCast/TrainingImages/img1970.jpg,-18,-23,-10
../data/ColorCast/TrainingImages/img1971.jpg,-7,34,-33
../data/ColorCast/TrainingImages/img1972.jpg,6,-32,-24
../data/ColorCast/TrainingImages/img1973.jpg,-19,8,2
../data/ColorCast/TrainingImages/img1974.jpg,-1,-7,2
../data/ColorCast/TrainingImages/img1975.jpg,-1,20,-10
../data/ColorCast/TrainingImages/img1976.jpg,-10,9,13
../data/ColorCast/TrainingImages/img1977.jpg,-51,28,6
../data/ColorCast/TrainingImages/img1978.jpg,15,28,36
../data/ColorCast/TrainingImages/img1979.jpg,30,-38,28
../data/ColorCast/TrainingImages/img1980.jpg,-21,24,2
../data/ColorCast/TrainingImages/img1981.jpg,21,-28,6
../data/ColorCast/TrainingImages/img1982.jpg,-10,-18,-39
../data/ColorCast/TrainingImages/img1983.jpg,-17,0,16
../data/ColorCast/TrainingImages/img1984.jpg,-11,26,11
../data/ColorCast/TrainingImages/img1985.jpg,26,-16,61
../data/ColorCast/TrainingImages/img1986.jpg,2,-23,-3
../data/ColorCast/TrainingImages/img1987.jpg,42,10,10
../data/ColorCast/TrainingImages/img1988.jpg,17,-19,-21
../data/ColorCast/TrainingImages/img1989.jpg,20,43,30
../data/ColorCast/TrainingImages/img1990.jpg,-2,-20,10
../data/ColorCast/TrainingImages/img1991.jpg,23,3,2
../data/ColorCast/TrainingImages/img1992.jpg,-19,-8,71
../data/ColorCast/TrainingImages/img1993.jpg,16,-4,34
../data/ColorCast/TrainingImages/img1994.jpg,-2,4,43
../data/ColorCast/TrainingImages/img1995.jpg,42,-15,19
../data/ColorCast/TrainingImages/img1996.jpg,41,47,-20
../data/ColorCast/TrainingImages/img1997.jpg,0,25,10
../data/ColorCast/TrainingImages/img1998.jpg,5,-14,-2
../data/ColorCast/TrainingImages/img1999.jpg,31,4,-9
../data/ColorCast/TrainingImages/img2000.jpg,-2,-25,11
../data/ColorCast/TrainingImages/img2001.jpg,-9,-12,28
../data/ColorCast/TrainingImages/img2002.jpg,4,2,-26
../data/ColorCast/TrainingImages/img2003.jpg,29,36,-2
../data/ColorCast/TrainingImages/img2004.jpg,20,6,-12
../data/ColorCast/TrainingImages/img2005.jpg,-15,11,-10
../data/ColorCast/TrainingImages/img2006.jpg,14,30,-29
../data/ColorCast/TrainingImages/img2007.jpg,-11,-17,18
../data/ColorCast/TrainingImages/img2008.jpg,20,-1,7
../data/ColorCast/TrainingImages/img2009.jpg,-27,25,-12
../data/ColorCast/TrainingImages/img2010.jpg,13,4,7
../data/ColorCast/TrainingImages/img2011.jpg,41,42,-22
../data/ColorCast/TrainingImages/img2012.jpg,6,-24,18
../data/ColorCast/TrainingImages/img2013.jpg,5,33,6
../data/ColorCast/TrainingImages/img2014.jpg,-1,-12,-16
../data/ColorCast/TrainingImages/img2015.jpg,-8,11,30
../data/ColorCast/TrainingImages/img2016.jpg,47,18,-9
../data/ColorCast/TrainingImages/img2017.jpg,16,1,6
../data/ColorCast/TrainingImages/img2018.jpg,-61,11,-41
../data/ColorCast/TrainingImages/img2019.jpg,11,-18,37
../data/ColorCast/TrainingImages/img2020.jpg,25,3,28
../data/ColorCast/TrainingImages/img2021.jpg,-1,29,25
../data/ColorCast/TrainingImages/img2022.jpg,-20,14,12
../data/ColorCast/TrainingImages/img2023.jpg,39,11,22
../data/ColorCast/TrainingImages/img2024.jpg,5,42,14
../data/ColorCast/TrainingImages/img2025.jpg,-4,-29,34
../data/ColorCast/TrainingImages/img2026.jpg,16,9,4
../data/ColorCast/TrainingImages/img2027.jpg,3,10,33
../data/ColorCast/TrainingImages/img2028.jpg,-6,-14,-57
../data/ColorCast/TrainingImages/img2029.jpg,50,68,23
../data/ColorCast/TrainingImages/img2030.jpg,-5,5,35
../data/ColorCast/TrainingImages/img2031.jpg,-32,-29,2
../data/ColorCast/TrainingImages/img2032.jpg,14,1,-21
../data/ColorCast/TrainingImages/img2033.jpg,-4,3,-33
../data/ColorCast/TrainingImages/img2034.jpg,53,28,11
../data/ColorCast/TrainingImages/img2035.jpg,-8,17,8
../data/ColorCast/TrainingImages/img2036.jpg,-5,12,5
../data/ColorCast/TrainingImages/img2037.jpg,-55,-7,15
../data/ColorCast/TrainingImages/img2038.jpg,56,8,11
../data/ColorCast/TrainingImages/img2039.jpg,28,-6,-16
../data/ColorCast/TrainingImages/img2040.jpg,-21,-1,18
